venue_name,date,time
Comerica Park,2021-07-17,22:10:00
Comerica Park,2021-07-18,17:10:00
Comerica Park,2021-07-19,23:10:00
Comerica Park,2021-07-20,23:10:00
Comerica Park,2021-07-21,23:10:00
Comerica Park,2021-07-22,17:10:00
Comerica Park,2021-07-29,23:10:00
Comerica Park,2021-07-30,23:10:00
Comerica Park,2021-07-31,22:10:00
Comerica Park,2021-08-01,17:10:00
Comerica Park,2021-08-03,23:10:00
Comerica Park,2021-08-04,23:10:00
Comerica Park,2021-08-05,17:10:00
Comerica Park,2021-08-13,23:10:00
Comerica Park,2021-08-14,22:10:00
Comerica Park,2021-08-15,17:10:00
Comerica Park,2021-08-17,23:10:00
Comerica Park,2021-08-18,23:10:00
Comerica Park,2021-08-19,17:10:00
Comerica Park,2021-08-27,23:10:00
Comerica Park,2021-08-28,22:10:00
Comerica Park,2021-08-29,17:10:00
Comerica Park,2021-08-30,18:10:00
Comerica Park,2021-08-31,23:10:00
Comerica Park,2021-09-01,23:10:00
Comerica Park,2021-09-02,17:10:00
Comerica Park,2021-09-10,23:10:00
Comerica Park,2021-09-11,22:10:00
Comerica Park,2021-09-12,16:10:00
Comerica Park,2021-09-14,22:40:00
Comerica Park,2021-09-15,17:10:00
Comerica Park,2021-09-20,22:40:00
Comerica Park,2021-09-21,17:10:00
Comerica Park,2021-09-22,17:10:00
Comerica Park,2021-09-24,23:10:00
Comerica Park,2021-09-25,22:10:00
Comerica Park,2021-09-26,16:10:00
Comerica Park,2021-09-27,17:10:00
Comerica Park,2022-04-08,17:10:00
Comerica Park,2022-04-09,17:10:00
Comerica Park,2022-04-10,17:10:00
Comerica Park,2022-04-11,21:10:00
Comerica Park,2022-04-12,17:10:00
Comerica Park,2022-04-13,17:10:00
Comerica Park,2022-04-19,22:40:00
Comerica Park,2022-04-20,22:40:00
Comerica Park,2022-04-21,17:10:00
Comerica Park,2022-04-22,23:10:00
Comerica Park,2022-04-23,17:10:00
Comerica Park,2022-04-23,22:40:00
Comerica Park,2022-04-24,17:10:00
Comerica Park,2022-05-03,23:10:00
Comerica Park,2022-05-04,17:10:00
Comerica Park,2022-05-04,17:15:00
Comerica Park,2022-05-09,23:10:00
Comerica Park,2022-05-10,17:10:00
Comerica Park,2022-05-10,17:15:00
Comerica Park,2022-05-11,23:10:00
Comerica Park,2022-05-12,17:10:00
Comerica Park,2022-05-13,23:10:00
Comerica Park,2022-05-14,20:10:00
Comerica Park,2022-05-15,17:40:00
Comerica Park,2022-05-26,23:10:00
Comerica Park,2022-05-27,23:10:00
Comerica Park,2022-05-28,20:10:00
Comerica Park,2022-05-29,17:40:00
Comerica Park,2022-05-30,17:10:00
Comerica Park,2022-05-31,17:10:00
Comerica Park,2022-05-31,23:10:00
Comerica Park,2022-06-01,23:10:00
Comerica Park,2022-06-02,17:10:00
Comerica Park,2022-06-10,23:10:00
Comerica Park,2022-06-11,20:10:00
Comerica Park,2022-06-12,17:40:00
Comerica Park,2022-06-13,23:10:00
Comerica Park,2022-06-14,23:10:00
Comerica Park,2022-06-15,17:10:00
Comerica Park,2022-06-16,23:10:00
Comerica Park,2022-06-17,23:10:00
Comerica Park,2022-06-18,20:10:00
Comerica Park,2022-06-19,17:40:00
Comerica Park,2022-07-01,23:10:00
Comerica Park,2022-07-02,20:10:00
Comerica Park,2022-07-03,16:05:00
Comerica Park,2022-07-04,17:10:00
Comerica Park,2022-07-04,22:40:00
Comerica Park,2022-07-05,23:10:00
Comerica Park,2022-07-06,17:10:00
Comerica Park,2022-07-23,22:10:00
Comerica Park,2022-07-24,17:40:00
Comerica Park,2022-07-25,23:10:00
Comerica Park,2022-07-26,23:10:00
Comerica Park,2022-07-27,17:10:00
Comerica Park,2022-08-04,23:10:00
Comerica Park,2022-08-05,23:10:00
Comerica Park,2022-08-06,22:10:00
Comerica Park,2022-08-07,17:40:00
Comerica Park,2022-08-09,23:10:00
Comerica Park,2022-08-10,23:10:00
Comerica Park,2022-08-11,17:10:00
Comerica Park,2022-08-19,23:10:00
Comerica Park,2022-08-20,17:10:00
Comerica Park,2022-08-21,17:40:00
Comerica Park,2022-08-23,23:10:00
Comerica Park,2022-08-24,17:10:00
Comerica Park,2022-08-30,23:10:00
Comerica Park,2022-08-31,23:10:00
Comerica Park,2022-09-01,17:10:00
Comerica Park,2022-09-02,23:10:00
Comerica Park,2022-09-03,22:10:00
Comerica Park,2022-09-04,17:40:00
Comerica Park,2022-09-12,22:40:00
Comerica Park,2022-09-13,22:40:00
Comerica Park,2022-09-14,17:10:00
Comerica Park,2022-09-16,23:10:00
Comerica Park,2022-09-17,22:10:00
Comerica Park,2022-09-18,16:10:00
Comerica Park,2022-09-27,22:40:00
Comerica Park,2022-09-28,22:40:00
Comerica Park,2022-09-29,17:10:00
Comerica Park,2022-09-30,23:10:00
Comerica Park,2022-10-01,22:10:00
Comerica Park,2022-10-02,16:10:00
Comerica Park,2023-04-06,17:10:00
Comerica Park,2023-04-08,20:10:00
Comerica Park,2023-04-09,17:10:00
Comerica Park,2023-04-14,22:40:00
Comerica Park,2023-04-15,17:10:00
Comerica Park,2023-04-16,17:10:00
Comerica Park,2023-04-17,22:40:00
Comerica Park,2023-04-18,17:10:00
Comerica Park,2023-04-18,17:15:00
Comerica Park,2023-04-19,17:10:00
Comerica Park,2023-04-27,22:40:00
Comerica Park,2023-04-28,22:40:00
Comerica Park,2023-04-29,16:10:00
Comerica Park,2023-04-29,21:10:00
Comerica Park,2023-04-30,17:40:00
Comerica Park,2023-05-02,22:40:00
Comerica Park,2023-05-03,17:40:00
Comerica Park,2023-05-03,22:40:00
Comerica Park,2023-05-04,17:10:00
Comerica Park,2023-05-12,22:40:00
Comerica Park,2023-05-13,17:10:00
Comerica Park,2023-05-14,17:40:00
Comerica Park,2023-05-16,22:40:00
Comerica Park,2023-05-17,17:10:00
Comerica Park,2023-05-25,22:40:00
Comerica Park,2023-05-26,22:40:00
Comerica Park,2023-05-27,17:10:00
Comerica Park,2023-05-28,17:40:00
Comerica Park,2023-05-29,17:10:00
Comerica Park,2023-05-30,22:40:00
Comerica Park,2023-05-31,17:10:00
Comerica Park,2023-06-09,22:40:00
Comerica Park,2023-06-10,17:10:00
Comerica Park,2023-06-11,15:35:00
Comerica Park,2023-06-12,22:40:00
Comerica Park,2023-06-13,22:40:00
Comerica Park,2023-06-14,17:10:00
Comerica Park,2023-06-14,17:15:00
Comerica Park,2023-06-19,22:40:00
Comerica Park,2023-06-20,22:40:00
Comerica Park,2023-06-21,17:10:00
Comerica Park,2023-06-23,22:40:00
Comerica Park,2023-06-24,23:15:00
Comerica Park,2023-06-25,16:10:00
Comerica Park,2023-07-04,22:40:00
Comerica Park,2023-07-05,22:40:00
Comerica Park,2023-07-06,17:10:00
Comerica Park,2023-07-07,22:40:00
Comerica Park,2023-07-08,17:10:00
Comerica Park,2023-07-09,17:40:00
Comerica Park,2023-07-21,22:40:00
Comerica Park,2023-07-22,22:10:00
Comerica Park,2023-07-23,16:05:00
Comerica Park,2023-07-24,17:10:00
Comerica Park,2023-07-25,22:40:00
Comerica Park,2023-07-26,22:40:00
Comerica Park,2023-07-27,17:10:00
Comerica Park,2023-07-27,17:15:00
Comerica Park,2023-08-04,22:40:00
Comerica Park,2023-08-05,17:10:00
Comerica Park,2023-08-06,17:40:00
Comerica Park,2023-08-07,22:40:00
Comerica Park,2023-08-08,22:40:00
Comerica Park,2023-08-09,22:40:00
Comerica Park,2023-08-10,17:10:00
Comerica Park,2023-08-21,22:40:00
Comerica Park,2023-08-22,22:40:00
Comerica Park,2023-08-23,17:10:00
Comerica Park,2023-08-25,22:40:00
Comerica Park,2023-08-26,22:10:00
Comerica Park,2023-08-27,17:40:00
Comerica Park,2023-08-28,22:40:00
Comerica Park,2023-08-29,22:40:00
Comerica Park,2023-08-30,22:40:00
Comerica Park,2023-08-31,17:10:00
Comerica Park,2023-09-08,22:40:00
Comerica Park,2023-09-09,22:10:00
Comerica Park,2023-09-10,17:10:00
Comerica Park,2023-09-12,22:40:00
Comerica Park,2023-09-13,22:40:00
Comerica Park,2023-09-14,17:10:00
Comerica Park,2023-09-26,22:40:00
Comerica Park,2023-09-27,22:40:00
Comerica Park,2023-09-28,17:10:00
Comerica Park,2023-09-28,19:10:00
Comerica Park,2023-09-29,22:40:00
Comerica Park,2023-09-30,17:10:00
Comerica Park,2023-10-01,19:10:00
