venue_name,date,time
Citizens Bank Park,2022-04-25,22:45:00
Citizens Bank Park,2022-04-26,22:45:00
Citizens Bank Park,2022-04-27,22:45:00
Citizens Bank Park,2022-04-28,17:05:00
Citizens Bank Park,2022-05-03,22:45:00
Citizens Bank Park,2022-05-04,22:45:00
Citizens Bank Park,2022-05-05,22:45:00
Citizens Bank Park,2022-05-06,23:05:00
Citizens Bank Park,2022-05-07,20:05:00
Citizens Bank Park,2022-05-08,16:35:00
Citizens Bank Park,2022-05-08,16:40:00
Citizens Bank Park,2022-05-17,22:45:00
Citizens Bank Park,2022-05-18,22:45:00
Citizens Bank Park,2022-05-19,17:05:00
Citizens Bank Park,2022-05-20,23:05:00
Citizens Bank Park,2022-05-21,22:05:00
Citizens Bank Park,2022-05-22,17:35:00
Citizens Bank Park,2022-05-30,20:05:00
Citizens Bank Park,2022-05-31,22:45:00
Citizens Bank Park,2022-06-01,22:05:00
Citizens Bank Park,2022-06-03,23:05:00
Citizens Bank Park,2022-06-04,23:15:00
Citizens Bank Park,2022-06-05,17:35:00
Citizens Bank Park,2022-06-10,23:05:00
Citizens Bank Park,2022-06-11,20:05:00
Citizens Bank Park,2022-06-12,17:35:00
Citizens Bank Park,2022-06-13,23:05:00
Citizens Bank Park,2022-06-14,23:05:00
Citizens Bank Park,2022-06-15,17:05:00
Citizens Bank Park,2022-06-28,23:05:00
Citizens Bank Park,2022-06-29,23:05:00
Citizens Bank Park,2022-06-30,22:05:00
Citizens Bank Park,2022-07-01,22:05:00
Citizens Bank Park,2022-07-02,20:05:00
Citizens Bank Park,2022-07-03,23:08:00
Citizens Bank Park,2022-07-05,23:05:00
Citizens Bank Park,2022-07-06,23:05:00
Citizens Bank Park,2022-07-07,20:05:00
Citizens Bank Park,2022-07-22,23:05:00
Citizens Bank Park,2022-07-23,22:05:00
Citizens Bank Park,2022-07-24,16:05:00
Citizens Bank Park,2022-07-25,23:05:00
Citizens Bank Park,2022-07-26,23:05:00
Citizens Bank Park,2022-07-27,16:35:00
Citizens Bank Park,2022-08-04,23:05:00
Citizens Bank Park,2022-08-05,23:05:00
Citizens Bank Park,2022-08-06,22:05:00
Citizens Bank Park,2022-08-07,17:35:00
Citizens Bank Park,2022-08-09,23:05:00
Citizens Bank Park,2022-08-10,23:05:00
Citizens Bank Park,2022-08-11,17:05:00
Citizens Bank Park,2022-08-19,23:05:00
Citizens Bank Park,2022-08-20,17:05:00
Citizens Bank Park,2022-08-20,23:15:00
Citizens Bank Park,2022-08-21,17:35:00
Citizens Bank Park,2022-08-22,23:05:00
Citizens Bank Park,2022-08-23,23:05:00
Citizens Bank Park,2022-08-24,23:05:00
Citizens Bank Park,2022-08-25,23:05:00
Citizens Bank Park,2022-08-26,23:05:00
Citizens Bank Park,2022-08-27,22:05:00
Citizens Bank Park,2022-08-28,17:35:00
Citizens Bank Park,2022-09-06,22:45:00
Citizens Bank Park,2022-09-07,22:45:00
Citizens Bank Park,2022-09-08,22:45:00
Citizens Bank Park,2022-09-09,23:05:00
Citizens Bank Park,2022-09-10,22:05:00
Citizens Bank Park,2022-09-11,17:05:00
Citizens Bank Park,2022-09-20,22:45:00
Citizens Bank Park,2022-09-21,22:45:00
Citizens Bank Park,2022-09-22,23:15:00
Citizens Bank Park,2022-09-23,23:05:00
Citizens Bank Park,2022-09-24,20:05:00
Citizens Bank Park,2022-09-25,17:05:00
Citizens Bank Park,2022-10-14,20:37:00
Citizens Bank Park,2022-10-15,18:07:00
Citizens Bank Park,2022-10-21,23:37:00
Citizens Bank Park,2022-10-22,23:45:00
Citizens Bank Park,2022-10-23,18:37:00
Citizens Bank Park,2022-11-01,00:03:00
Citizens Bank Park,2022-11-02,00:03:00
Citizens Bank Park,2023-04-06,19:05:00
Citizens Bank Park,2023-04-07,19:05:00
Citizens Bank Park,2023-04-08,20:05:00
Citizens Bank Park,2023-04-09,17:05:00
Citizens Bank Park,2023-04-10,22:40:00
Citizens Bank Park,2023-04-11,22:40:00
Citizens Bank Park,2023-04-12,20:05:00
Citizens Bank Park,2023-04-20,22:40:00
Citizens Bank Park,2023-04-21,23:05:00
Citizens Bank Park,2023-04-22,19:05:00
Citizens Bank Park,2023-04-23,16:05:00
Citizens Bank Park,2023-04-25,22:40:00
Citizens Bank Park,2023-04-26,22:40:00
Citizens Bank Park,2023-04-27,17:05:00
Citizens Bank Park,2023-05-05,23:05:00
Citizens Bank Park,2023-05-06,23:15:00
Citizens Bank Park,2023-05-07,17:35:00
Citizens Bank Park,2023-05-09,22:40:00
Citizens Bank Park,2023-05-10,20:05:00
Citizens Bank Park,2023-05-19,23:05:00
Citizens Bank Park,2023-05-20,20:05:00
Citizens Bank Park,2023-05-21,17:35:00
Citizens Bank Park,2023-05-22,22:40:00
Citizens Bank Park,2023-05-23,22:40:00
Citizens Bank Park,2023-05-24,17:05:00
Citizens Bank Park,2023-06-05,22:40:00
Citizens Bank Park,2023-06-06,22:40:00
Citizens Bank Park,2023-06-07,22:05:00
Citizens Bank Park,2023-06-08,22:05:00
Citizens Bank Park,2023-06-09,23:05:00
Citizens Bank Park,2023-06-10,20:05:00
Citizens Bank Park,2023-06-11,17:35:00
Citizens Bank Park,2023-06-20,22:40:00
Citizens Bank Park,2023-06-21,22:40:00
Citizens Bank Park,2023-06-22,17:05:00
Citizens Bank Park,2023-06-23,23:05:00
Citizens Bank Park,2023-06-24,20:05:00
Citizens Bank Park,2023-06-25,17:35:00
Citizens Bank Park,2023-06-30,22:05:00
Citizens Bank Park,2023-07-01,20:05:00
Citizens Bank Park,2023-07-02,17:35:00
Citizens Bank Park,2023-07-14,22:05:00
Citizens Bank Park,2023-07-15,17:05:00
Citizens Bank Park,2023-07-15,23:05:00
Citizens Bank Park,2023-07-16,17:35:00
Citizens Bank Park,2023-07-18,22:40:00
Citizens Bank Park,2023-07-19,22:40:00
Citizens Bank Park,2023-07-20,16:35:00
Citizens Bank Park,2023-07-24,22:40:00
Citizens Bank Park,2023-07-25,22:40:00
Citizens Bank Park,2023-07-26,22:05:00
Citizens Bank Park,2023-08-04,23:05:00
