venue_name,date,time
Oriole Park at Camden Yards,2021-07-07,23:05:00
Oriole Park at Camden Yards,2021-07-08,23:05:00
Oriole Park at Camden Yards,2021-07-09,23:05:00
Oriole Park at Camden Yards,2021-07-10,20:05:00
Oriole Park at Camden Yards,2021-07-11,17:05:00
Oriole Park at Camden Yards,2021-07-23,23:05:00
Oriole Park at Camden Yards,2021-07-24,22:35:00
Oriole Park at Camden Yards,2021-07-25,17:05:00
Oriole Park at Camden Yards,2021-07-27,23:05:00
Oriole Park at Camden Yards,2021-07-28,23:05:00
Oriole Park at Camden Yards,2021-08-06,23:05:00
Oriole Park at Camden Yards,2021-08-07,23:05:00
Oriole Park at Camden Yards,2021-08-08,17:05:00
Oriole Park at Camden Yards,2021-08-10,23:05:00
Oriole Park at Camden Yards,2021-08-11,23:05:00
Oriole Park at Camden Yards,2021-08-12,20:05:00
Oriole Park at Camden Yards,2021-08-20,23:05:00
Oriole Park at Camden Yards,2021-08-21,23:05:00
Oriole Park at Camden Yards,2021-08-22,17:05:00
Oriole Park at Camden Yards,2021-08-24,23:05:00
Oriole Park at Camden Yards,2021-08-25,23:05:00
Oriole Park at Camden Yards,2021-08-26,17:05:00
Oriole Park at Camden Yards,2021-08-27,23:05:00
Oriole Park at Camden Yards,2021-08-28,23:05:00
Oriole Park at Camden Yards,2021-08-29,17:05:00
Oriole Park at Camden Yards,2021-09-06,17:05:00
Oriole Park at Camden Yards,2021-09-07,23:05:00
Oriole Park at Camden Yards,2021-09-08,23:05:00
Oriole Park at Camden Yards,2021-09-09,23:05:00
Oriole Park at Camden Yards,2021-09-10,23:05:00
Oriole Park at Camden Yards,2021-09-11,20:35:00
Oriole Park at Camden Yards,2021-09-11,20:40:00
Oriole Park at Camden Yards,2021-09-12,17:05:00
Oriole Park at Camden Yards,2021-09-14,23:05:00
Oriole Park at Camden Yards,2021-09-15,23:05:00
Oriole Park at Camden Yards,2021-09-16,21:05:00
Oriole Park at Camden Yards,2021-09-23,23:05:00
Oriole Park at Camden Yards,2021-09-24,23:05:00
Oriole Park at Camden Yards,2021-09-25,23:05:00
Oriole Park at Camden Yards,2021-09-26,17:05:00
Oriole Park at Camden Yards,2021-09-28,23:05:00
Oriole Park at Camden Yards,2021-09-29,23:05:00
Oriole Park at Camden Yards,2021-09-30,23:05:00
Oriole Park at Camden Yards,2022-04-11,19:05:00
Oriole Park at Camden Yards,2022-04-12,23:05:00
Oriole Park at Camden Yards,2022-04-13,23:05:00
Oriole Park at Camden Yards,2022-04-15,23:05:00
Oriole Park at Camden Yards,2022-04-16,23:05:00
Oriole Park at Camden Yards,2022-04-17,17:05:00
Oriole Park at Camden Yards,2022-04-29,23:05:00
Oriole Park at Camden Yards,2022-04-30,23:05:00
Oriole Park at Camden Yards,2022-05-01,17:05:00
Oriole Park at Camden Yards,2022-05-02,23:05:00
Oriole Park at Camden Yards,2022-05-03,23:05:00
Oriole Park at Camden Yards,2022-05-04,23:05:00
Oriole Park at Camden Yards,2022-05-05,23:05:00
Oriole Park at Camden Yards,2022-05-06,23:05:00
Oriole Park at Camden Yards,2022-05-07,23:05:00
Oriole Park at Camden Yards,2022-05-08,17:35:00
Oriole Park at Camden Yards,2022-05-08,17:40:00
Oriole Park at Camden Yards,2022-05-09,16:05:00
Oriole Park at Camden Yards,2022-05-16,23:05:00
Oriole Park at Camden Yards,2022-05-17,23:05:00
Oriole Park at Camden Yards,2022-05-18,23:05:00
